GameDate,GameId,HomeTeam,AwayTeam,OpeningHomeMoneyLine,OpeningAwayMoneyLine,OpeningPointSpread,OpeningHomeSpreadOdds,OpeningAwaySpreadOdds,OpeningOverUnder,OpeningOverOdds,OpeningUnderOdds
2025-03-28,74332,SEA,ATH,-193,162,-2.0,201,-242,12.0,-146,-141
2025-03-28,74333,LAD,DET,-301,248,-2.0,-141,-146,12.8,133,-159
2025-03-29,74336,NYY,MIL,-87,73,-0.8,65,-77,2.5,-59,-56
2025-03-29,74337,CHW,LAA,71,-85,0.4,-63,52,2.2,-60,-55
2025-03-29,74340,STL,MIN,-56,-59,0.4,-94,78,2.1,-58,-58
2025-03-29,74341,TOR,BAL,-65,55,-0.8,84,-100,2.3,-59,-56
2025-03-29,74342,WSH,PHI,68,-81,0.4,-68,58,2.5,-56,-59
2025-03-29,74335,TB,COL,-104,86,-0.8,58,-68,2.3,52,-63
2025-03-29,74343,MIA,PIT,58,-68,0.4,-85,71,2.3,-62,-53
2025-03-29,74344,CIN,SF,-63,52,0.4,-104,86,2.3,-60,-55
2025-03-29,74345,KC,CLE,-63,52,0.4,-100,84,2.5,52,-63
2025-03-29,74346,TEX,BOS,-60,-55,0.4,-97,81,2.5,-55,-60
2025-03-29,74338,HOU,NYM,-65,55,-0.8,89,-107,2.3,-63,52
2025-03-29,74347,SD,ATL,68,-81,0.4,-68,58,2.2,-56,-59
2025-03-29,74339,ARI,CHC,-64,53,0.4,-104,86,2.5,-55,-60
2025-03-29,74348,LAD,DET,-107,89,-0.8,53,-64,2.1,-55,-60
2025-03-29,74349,SEA,ATH,-94,78,-0.8,68,-81,1.9,-59,-56
2025-03-30,74351,NYY,MIL,-216,181,-2.2,212,-256,12.4,-158,-164
2025-03-30,74355,WSH,PHI,175,-207,3.2,-197,167,13.1,-153,-168
2025-03-30,74356,TOR,BAL,-197,167,-2.2,219,-263,13.1,146,-175
2025-03-30,74350,TB,COL,-289,240,-2.2,175,-207,11.0,-168,-153
2025-03-30,74357,MIA,PIT,-183,153,-2.2,248,-300,11.0,-172,-149
2025-03-30,74358,CIN,SF,-153,-168,3.2,-237,199,11.7,-168,-153
2025-03-30,74352,CHW,LAA,153,-183,3.2,-226,190,12.4,-158,-164
2025-03-30,74359,KC,CLE,-168,-153,3.2,-289,240,10.2,-168,-153
2025-03-30,74360,STL,MIN,-158,-164,3.2,-263,219,12.4,-149,-172
2025-03-30,74361,TEX,BOS,-237,199,-2.2,190,-226,11.0,-153,-168
2025-03-30,74354,ARI,CHC,-178,149,3.2,-289,240,13.1,-153,-168
2025-03-30,74363,SEA,ATH,-270,225,-2.2,181,-216,11.0,149,-178
2025-03-30,74362,SD,ATL,-190,161,-2.2,234,-281,11.7,-164,-158
2025-03-31,74365,CHW,MIN,111,-134,0.7,-71,-78,3.2,-83,69
2025-03-31,74367,MIL,KC,-81,68,0.7,-130,108,3.9,-78,-71
2025-03-31,74368,BAL,BOS,-96,81,-1.0,92,-110,4.4,-76,-73
2025-03-31,74369,PHI,COL,-220,176,-1.0,-100,84,4.1,-71,-78
2025-03-31,74370,MIA,NYM,108,-130,0.7,-71,-78,3.9,-80,-69
2025-03-31,74371,CIN,TEX,68,-81,0.7,-105,88,4.1,68,-81
2025-03-31,74364,TB,PIT,-122,102,-1.0,77,-91,3.7,-80,-69
2025-03-31,74372,TOR,WSH,-118,98,-1.0,81,-96,3.9,-76,-73
2025-03-31,74373,STL,LAA,-112,95,-1.0,88,-105,3.7,-71,-78
2025-03-31,74366,HOU,SF,-91,77,-1.0,111,-134,3.7,-71,-78
2025-03-31,74374,SD,CLE,-91,77,-1.0,104,-125,3.4,-78,-71
2025-03-31,74375,SEA,DET,-83,69,-1.0,115,-139,3.2,-78,-71
2025-03-31,74376,ATH,CHC,84,-100,0.7,-88,74,3.9,-78,-71
2025-03-31,74377,LAD,ATL,-152,125,-1.0,-78,-71,3.7,-69,-80
2025-04-01,74381,MIA,NYM,93,-111,0.8,-97,82,3.8,-82,-75
2025-04-01,74382,CIN,TEX,93,-111,0.8,-93,79,4.3,-80,-77
2025-04-01,74378,TB,PIT,-119,100,-1.1,89,-106,4.6,-73,-84
2025-04-01,74383,NYY,ARI,75,-89,0.8,-116,97,4.3,-75,-82
2025-04-01,74384,TOR,WSH,-116,97,-1.1,93,-111,4.3,-82,-75
2025-04-01,74379,CHW,MIN,100,-119,0.8,-93,79,3.8,73,-87
2025-04-01,74385,MIL,KC,-89,75,-1.1,117,-142,4.3,-82,-75
2025-04-01,74386,STL,LAA,-102,86,-1.1,104,-125,4.1,-80,-77
2025-04-01,74380,HOU,SF,82,-97,0.8,-106,89,4.1,-80,-77
2025-04-01,74387,SD,CLE,-129,107,-1.1,89,-106,3.8,-73,-84
2025-04-01,74388,SEA,DET,-125,104,-1.1,97,-116,3.3,-89,75
2025-04-01,74389,ATH,CHC,79,-93,0.8,-111,93,4.1,-75,-82
2025-04-01,74390,LAD,ATL,-93,79,-1.1,110,-132,3.8,-73,-84
2025-04-02,74394,CIN,TEX,-202,171,-2.2,231,-277,12.7,-168,-162
2025-04-02,74391,TB,PIT,-157,-172,3.4,-277,231,10.5,-172,-157
2025-04-02,74395,MIL,KC,-187,157,3.4,-307,255,11.2,-172,-157
2025-04-02,74396,STL,LAA,-232,195,-2.2,210,-249,12.7,-168,-162
2025-04-02,74392,CHW,MIN,246,-297,3.4,-165,-165,10.5,-177,-153
2025-04-02,74397,TOR,WSH,-168,-162,3.4,-277,231,12.0,-177,-153
2025-04-02,74398,ATH,CHC,-177,-153,3.4,-277,231,12.7,-162,-168
2025-04-02,74393,HOU,SF,-262,217,-2.2,180,-213,11.2,153,-183
2025-04-02,74399,SD,CLE,-277,231,-2.2,180,-213,11.2,-172,-157
2025-04-02,74400,SEA,DET,157,-187,3.4,-270,225,14.6,-153,-177
2025-04-02,74401,MIA,NYM,270,-327,3.4,165,-195,12.7,-168,-162
2025-04-02,74402,BAL,BOS,165,-195,3.4,-243,204,11.2,-172,-157
2025-04-02,74403,PHI,COL,-487,389,-2.2,-195,165,10.5,-172,-157
2025-04-02,74404,NYY,ARI,-222,186,-2.2,213,-255,12.0,-153,-177
2025-04-02,74405,LAD,ATL,-345,285,-2.2,-183,153,12.0,-177,-153
2025-04-03,74406,BAL,BOS,-98,82,-1.2,125,-150,5.8,-80,-92
2025-04-03,74407,PHI,COL,-176,145,-1.2,-98,82,6.1,-84,-88
2025-04-03,74408,MIN,HOU,-111,94,-1.2,128,-155,4.3,-90,78
2025-04-03,74409,NYY,ARI,-111,94,-1.2,111,-133,5.8,78,-94
2025-04-03,74410,MIL,CIN,-94,78,0.9,-150,125,4.9,-88,-84
2025-04-04,74411,DET,CHW,-343,279,-1.9,-156,130,11.8,-153,-132
2025-04-04,74412,BOS,STL,-158,132,2.5,-249,207,12.3,-143,-143
2025-04-04,74413,CHC,SD,-215,181,-1.9,181,-215,11.8,-140,-145
2025-04-04,74414,NYM,TOR,-184,156,-1.9,200,-240,12.6,-140,-145
2025-04-04,74415,COL,ATH,-136,-149,2.5,-215,181,11.7,-140,-145
2025-04-04,74416,PIT,NYY,194,-233,2.5,-149,-136,12.6,-149,-136
2025-04-04,74417,SF,SEA,-192,161,-1.9,194,-233,10.4,-132,-153
2025-04-04,74418,WSH,ARI,176,-210,2.5,-162,136,11.0,-136,-149
2025-04-04,74419,PHI,LAD,148,-175,2.5,-192,161,10.4,-143,-143
2025-04-04,74420,ATL,MIA,-318,259,-1.9,-149,-136,12.6,-143,-143
2025-04-04,74421,KC,BAL,-145,-140,2.5,-240,200,12.6,-145,-140
2025-04-04,74422,TEX,TB,-175,148,-1.9,200,-240,11.0,-136,-149
2025-04-04,74423,MIL,CIN,-168,143,-1.9,213,-257,10.4,-149,-136
2025-04-04,74424,LAA,CLE,-132,-153,2.5,-227,188,10.4,-132,-153
2025-04-05,74426,DET,CHW,-145,119,-0.9,-64,-64,2.5,-59,-68
2025-04-05,74427,MIN,HOU,-75,64,-0.9,95,-115,2.5,-65,-63
2025-04-05,74428,CHC,SD,-68,-59,0.5,-119,99,2.2,-71,59
2025-04-05,74429,WSH,ARI,66,-78,0.5,-86,72,3.0,-70,58
2025-04-05,74430,PHI,LAD,-63,-65,0.5,-102,84,2.9,-59,-67
2025-04-05,74431,PIT,NYY,79,-94,0.5,-65,-63,3.2,-67,-61
2025-04-05,74432,BOS,STL,-75,64,-0.9,89,-107,2.9,-68,-59
2025-04-05,74433,KC,BAL,-67,-61,0.5,-126,104,2.7,-61,-67
2025-04-05,74434,TEX,TB,-107,89,-0.9,70,-82,2.5,-63,-65
2025-04-05,74435,NYM,TOR,-78,66,-0.9,93,-111,2.5,-67,-61
2025-04-05,74436,MIL,CIN,-75,64,0.5,-119,99,2.7,-68,-59
2025-04-05,74437,ATL,MIA,-150,122,-0.9,-75,64,3.0,59,-71
2025-04-05,74438,COL,ATH,-65,-63,0.5,-102,84,3.2,-59,-68
2025-04-05,74425,SF,SEA,-71,59,0.5,-119,99,2.5,-63,-65
2025-04-05,74439,LAA,CLE,75,-90,0.5,-78,66,3.0,59,-71
2025-04-06,74441,WSH,ARI,205,-246,2.8,-157,-143,10.2,-157,-143
2025-04-06,74442,PHI,LAD,150,-177,2.8,-211,177,13.0,-166,139
2025-04-06,74443,ATL,MIA,-232,194,-2.0,177,-211,10.2,-143,-157
2025-04-06,74444,PIT,NYY,194,-232,2.8,-150,-150,11.6,-161,-139
2025-04-06,76746,BOS,STL,-170,143,-2.0,218,-262,12.3,-153,-147
2025-04-06,74445,DET,CHW,-252,210,-2.0,155,-184,10.2,-147,-153
2025-04-06,74446,NYM,TOR,-211,177,-2.0,210,-252,13.0,-153,-147
2025-04-06,74447,KC,BAL,-157,-143,2.8,-252,210,10.9,-139,-161
2025-04-06,74448,MIL,CIN,-194,164,-2.0,198,-239,11.6,-147,-153
2025-04-06,74449,MIN,HOU,-157,-143,2.8,-246,205,11.6,-153,-147
2025-04-06,74450,CHC,SD,-202,169,-2.0,205,-246,10.2,-139,-161
2025-04-06,74451,TEX,TB,-153,-147,2.8,-252,210,10.9,-147,-153
2025-04-06,74452,COL,ATH,-157,-143,2.8,-239,198,14.3,-147,-153
2025-04-06,74453,SF,SEA,-161,-139,2.8,-270,224,13.0,-170,143
2025-04-06,74454,LAA,CLE,-153,-147,2.8,-232,194,13.0,139,-166
2025-04-06,74440,BOS,STL,-177,150,-2.0,210,-252,13.0,-139,-161
2025-04-07,74456,DET,NYY,80,-96,0.6,-84,71,3.6,-70,-72
2025-04-07,74457,PIT,STL,-68,-74,0.6,-107,91,3.6,-66,-76
2025-04-07,74458,WSH,LAD,100,-120,0.6,-66,-76,3.3,65,-78
2025-04-07,74459,BOS,TOR,-84,71,-1.0,100,-120,3.6,-66,-76
2025-04-07,74460,NYM,MIA,-188,152,-1.0,-84,71,2.9,-78,65
2025-04-07,74461,KC,MIN,-74,-68,0.6,-124,104,3.3,-72,-70
2025-04-07,74462,CHC,TEX,-84,71,-1.0,116,-141,2.5,-66,-76
2025-04-07,74455,ARI,BAL,-81,68,-1.0,100,-120,3.6,-70,-72
2025-04-07,74463,SEA,HOU,-107,91,-1.0,91,-107,2.9,-74,-68
2025-04-07,74464,SF,CIN,-105,88,-1.0,92,-110,2.7,-78,65
2025-04-07,74465,ATH,SD,84,-100,0.6,-81,68,3.6,-68,-74
2025-04-08,74469,DET,NYY,-289,241,-2.6,221,-264,12.8,170,-204
2025-04-08,74466,CLE,CHW,-348,289,-2.6,187,-221,12.8,170,-204
2025-04-08,74473,NYM,MIA,-484,391,-2.6,-201,-173,11.9,-190,-184
2025-04-08,74470,PIT,STL,-230,194,-2.6,279,-337,11.0,-204,170
2025-04-08,74471,WSH,LAD,255,-306,4.3,-173,-201,15.3,-187,-187
2025-04-08,74472,BOS,TOR,-306,255,-2.6,194,-230,13.6,-173,-201
2025-04-08,74468,TB,LAA,-298,246,-2.6,211,-252,13.6,-184,-190
2025-04-08,74474,ATL,PHI,-201,-173,4.3,-348,289,11.9,-184,-190
2025-04-08,74475,KC,MIN,-221,187,-2.6,272,-326,12.8,-187,-187
2025-04-08,74476,CHC,TEX,-275,231,-2.6,238,-282,12.8,-196,-173
2025-04-08,74477,COL,MIL,231,-275,4.3,-196,-178,16.2,-184,-190
2025-04-08,74467,ARI,BAL,-207,173,-2.6,272,-326,15.3,-190,-184
2025-04-08,74478,SEA,HOU,-178,-196,4.3,-326,272,11.9,-173,-201
2025-04-08,74479,SF,CIN,-221,187,-2.6,279,-337,12.8,-173,-201
2025-04-08,74480,ATH,SD,211,-252,4.3,-230,194,14.4,-184,-190
2025-03-27,74315,NYY,MIL,-127,107,-1.3,122,-146,5.9,-90,-99
2025-03-27,74316,TOR,BAL,-94,-94,1.1,-165,137,6.3,-88,-101
2025-03-27,74317,WSH,PHI,117,-139,1.1,-116,98,5.2,-105,88
2025-03-27,74318,TEX,BOS,94,-112,1.1,-139,117,5.9,-94,-94
2025-03-27,74312,CHW,LAA,117,-139,1.1,-107,90,5.5,-99,-90
2025-03-27,74313,HOU,NYM,-105,88,1.1,-176,146,5.9,86,-103
2025-03-27,74319,MIA,PIT,112,-133,1.1,-127,107,4.8,-96,-93
2025-03-27,74320,CIN,SF,-99,-90,1.1,-159,132,5.5,-99,-90
2025-03-27,74321,KC,CLE,-143,120,-1.3,107,-127,6.3,-96,-93
2025-03-27,74322,SD,ATL,86,-103,1.1,-155,129,4.8,-107,90
2025-03-27,74323,STL,MIN,-88,-101,1.1,-150,125,5.5,-88,-101
2025-03-27,74324,LAD,DET,-146,122,-1.3,117,-139,4.8,-107,90
2025-03-27,74314,ARI,CHC,-105,88,1.1,-170,141,6.3,-93,-96
2025-03-27,74325,SEA,ATH,-155,129,-1.3,107,-127,5.2,-88,-101
2025-03-28,74327,TB,COL,-285,235,-2.0,-137,-150,10.5,-137,-150
2025-03-28,74328,TOR,BAL,-170,144,-2.0,209,-251,11.1,-157,131
2025-03-28,74329,MIA,PIT,162,-193,2.6,-186,157,10.5,-150,-137
2025-03-28,74330,TEX,BOS,-137,-150,2.6,-217,183,11.8,-137,-150
2025-03-28,74334,HOU,NYM,-157,131,2.6,-268,222,10.5,-154,-133
2025-03-28,74326,ARI,CHC,-186,157,-2.0,190,-229,11.8,-137,-141
2025-03-28,74331,SD,ATL,-170,149,-2.0,201,-242,12.0,-157,131
2025-03-28,74332,SEA,ATH,-193,162,-2.0,201,-242,12.0,-146,-141
2025-03-28,74333,LAD,DET,-301,248,-2.0,-141,-146,12.8,133,-159
2025-03-29,74336,NYY,MIL,-87,73,-0.8,65,-77,2.5,-59,-56
2025-03-29,74337,CHW,LAA,71,-85,0.4,-63,52,2.2,-60,-55
2025-03-29,74340,STL,MIN,-56,-59,0.4,-94,78,2.1,-58,-58
2025-03-29,74341,TOR,BAL,-65,55,-0.8,84,-100,2.3,-59,-56
2025-03-29,74342,WSH,PHI,68,-81,0.4,-68,58,2.5,-56,-59
2025-03-29,74335,TB,COL,-104,86,-0.8,58,-68,2.3,52,-63
2025-03-29,74343,MIA,PIT,58,-68,0.4,-85,71,2.3,-62,-53
2025-03-29,74344,CIN,SF,-63,52,0.4,-104,86,2.3,-60,-55
2025-03-29,74345,KC,CLE,-63,52,0.4,-100,84,2.5,52,-63
2025-03-29,74346,TEX,BOS,-60,-55,0.4,-97,81,2.5,-55,-60
2025-03-29,74338,HOU,NYM,-65,55,-0.8,89,-107,2.3,-63,52
2025-03-29,74347,SD,ATL,68,-81,0.4,-68,58,2.2,-56,-59
2025-03-29,74339,ARI,CHC,-64,53,0.4,-104,86,2.5,-55,-60
2025-03-29,74348,LAD,DET,-107,89,-0.8,53,-64,2.1,-55,-60
2025-03-29,74349,SEA,ATH,-94,78,-0.8,68,-81,1.9,-59,-56
2025-03-30,74351,NYY,MIL,-216,181,-2.2,212,-256,12.4,-158,-164
2025-03-30,74355,WSH,PHI,175,-207,3.2,-197,167,13.1,-153,-168
2025-03-30,74356,TOR,BAL,-197,167,-2.2,219,-263,13.1,146,-175
2025-03-30,74350,TB,COL,-289,240,-2.2,175,-207,11.0,-168,-153
2025-03-30,74357,MIA,PIT,-183,153,-2.2,248,-300,11.0,-172,-149
2025-03-30,74358,CIN,SF,-153,-168,3.2,-237,199,11.7,-168,-153
2025-03-30,74352,CHW,LAA,153,-183,3.2,-226,190,12.4,-158,-164
2025-03-30,74359,KC,CLE,-168,-153,3.2,-289,240,10.2,-168,-153
2025-03-30,74360,STL,MIN,-158,-164,3.2,-263,219,12.4,-149,-172
2025-03-30,74361,TEX,BOS,-237,199,-2.2,190,-226,11.0,-153,-168
2025-03-30,74354,ARI,CHC,-178,149,3.2,-289,240,13.1,-153,-168
2025-03-30,74363,SEA,ATH,-270,225,-2.2,181,-216,11.0,149,-178
2025-03-30,74362,SD,ATL,-190,161,-2.2,234,-281,11.7,-164,-158
2025-03-31,74365,CHW,MIN,111,-134,0.7,-71,-78,3.2,-83,69
2025-03-31,74367,MIL,KC,-81,68,0.7,-130,108,3.9,-78,-71
2025-03-31,74368,BAL,BOS,-96,81,-1.0,92,-110,4.4,-76,-73
2025-03-31,74369,PHI,COL,-220,176,-1.0,-100,84,4.1,-71,-78
2025-03-31,74370,MIA,NYM,108,-130,0.7,-71,-78,3.9,-80,-69
2025-03-31,74371,CIN,TEX,68,-81,0.7,-105,88,4.1,68,-81
2025-03-31,74364,TB,PIT,-122,102,-1.0,77,-91,3.7,-80,-69
2025-03-31,74372,TOR,WSH,-118,98,-1.0,81,-96,3.9,-76,-73
2025-03-31,74373,STL,LAA,-112,95,-1.0,88,-105,3.7,-71,-78
2025-03-31,74366,HOU,SF,-91,77,-1.0,111,-134,3.7,-71,-78
2025-03-31,74374,SD,CLE,-91,77,-1.0,104,-125,3.4,-78,-71
2025-03-31,74375,SEA,DET,-83,69,-1.0,115,-139,3.2,-78,-71
2025-03-31,74376,ATH,CHC,84,-100,0.7,-88,74,3.9,-78,-71
2025-03-31,74377,LAD,ATL,-152,125,-1.0,-78,-71,3.7,-69,-80
2025-04-01,74381,MIA,NYM,93,-111,0.8,-97,82,3.8,-82,-75
2025-04-01,74382,CIN,TEX,93,-111,0.8,-93,79,4.3,-80,-77
2025-04-01,74378,TB,PIT,-119,100,-1.1,89,-106,4.6,-73,-84
2025-04-01,74383,NYY,ARI,75,-89,0.8,-116,97,4.3,-75,-82
2025-04-01,74384,TOR,WSH,-116,97,-1.1,93,-111,4.3,-82,-75
2025-04-01,74379,CHW,MIN,100,-119,0.8,-93,79,3.8,73,-87
2025-04-01,74385,MIL,KC,-89,75,-1.1,117,-142,4.3,-82,-75
2025-04-01,74386,STL,LAA,-102,86,-1.1,104,-125,4.1,-80,-77
2025-04-01,74380,HOU,SF,82,-97,0.8,-106,89,4.1,-80,-77
2025-04-01,74387,SD,CLE,-129,107,-1.1,89,-106,3.8,-73,-84
2025-04-01,74388,SEA,DET,-125,104,-1.1,97,-116,3.3,-89,75
2025-04-01,74389,ATH,CHC,79,-93,0.8,-111,93,4.1,-75,-82
2025-04-01,74390,LAD,ATL,-93,79,-1.1,110,-132,3.8,-73,-84
2025-04-02,74394,CIN,TEX,-202,171,-2.2,231,-277,12.7,-168,-162
2025-04-02,74391,TB,PIT,-157,-172,3.4,-277,231,10.5,-172,-157
2025-04-02,74395,MIL,KC,-187,157,3.4,-307,255,11.2,-172,-157
2025-04-02,74396,STL,LAA,-232,195,-2.2,210,-249,12.7,-168,-162
2025-04-02,74392,CHW,MIN,246,-297,3.4,-165,-165,10.5,-177,-153
2025-04-02,74397,TOR,WSH,-168,-162,3.4,-277,231,12.0,-177,-153
2025-04-02,74398,ATH,CHC,-177,-153,3.4,-277,231,12.7,-162,-168
2025-04-02,74393,HOU,SF,-262,217,-2.2,180,-213,11.2,153,-183
2025-04-02,74399,SD,CLE,-277,231,-2.2,180,-213,11.2,-172,-157
2025-04-02,74400,SEA,DET,157,-187,3.4,-270,225,14.6,-153,-177
2025-04-02,74401,MIA,NYM,270,-327,3.4,165,-195,12.7,-168,-162
2025-04-02,74402,BAL,BOS,165,-195,3.4,-243,204,11.2,-172,-157
2025-04-02,74403,PHI,COL,-487,389,-2.2,-195,165,10.5,-172,-157
2025-04-02,74404,NYY,ARI,-222,186,-2.2,213,-255,12.0,-153,-177
2025-04-02,74405,LAD,ATL,-345,285,-2.2,-183,153,12.0,-177,-153
2025-04-03,74406,BAL,BOS,-98,82,-1.2,125,-150,5.8,-80,-92
2025-04-03,74407,PHI,COL,-176,145,-1.2,-98,82,6.1,-84,-88
2025-04-03,74408,MIN,HOU,-111,94,-1.2,128,-155,4.3,-90,78
2025-04-03,74409,NYY,ARI,-111,94,-1.2,111,-133,5.8,78,-94
2025-04-03,74410,MIL,CIN,-94,78,0.9,-150,125,4.9,-88,-84
2025-04-04,74411,DET,CHW,-343,279,-1.9,-156,130,11.8,-153,-132
2025-04-04,74412,BOS,STL,-158,132,2.5,-249,207,12.3,-143,-143
2025-04-04,74413,CHC,SD,-215,181,-1.9,181,-215,11.8,-140,-145
2025-04-04,74414,NYM,TOR,-184,156,-1.9,200,-240,12.6,-140,-145
2025-04-04,74415,COL,ATH,-136,-149,2.5,-215,181,11.7,-140,-145
2025-04-04,74416,PIT,NYY,194,-233,2.5,-149,-136,12.6,-149,-136
2025-04-04,74417,SF,SEA,-192,161,-1.9,194,-233,10.4,-132,-153
2025-04-04,74418,WSH,ARI,176,-210,2.5,-162,136,11.0,-136,-149
2025-04-04,74419,PHI,LAD,148,-175,2.5,-192,161,10.4,-143,-143
2025-04-04,74420,ATL,MIA,-318,259,-1.9,-149,-136,12.6,-143,-143
2025-04-04,74421,KC,BAL,-145,-140,2.5,-240,200,12.6,-145,-140
2025-04-04,74422,TEX,TB,-175,148,-1.9,200,-240,11.0,-136,-149
2025-04-04,74423,MIL,CIN,-168,143,-1.9,213,-257,10.4,-149,-136
2025-04-04,74424,LAA,CLE,-132,-153,2.5,-227,188,10.4,-132,-153
2025-04-05,74426,DET,CHW,-145,119,-0.9,-64,-64,2.5,-59,-68
2025-04-05,74427,MIN,HOU,-75,64,-0.9,95,-115,2.5,-65,-63
2025-04-05,74428,CHC,SD,-68,-59,0.5,-119,99,2.2,-71,59
2025-04-05,74429,WSH,ARI,66,-78,0.5,-86,72,3.0,-70,58
2025-04-05,74430,PHI,LAD,-63,-65,0.5,-102,84,2.9,-59,-67
2025-04-05,74431,PIT,NYY,79,-94,0.5,-65,-63,3.2,-67,-61
2025-04-05,74432,BOS,STL,-75,64,-0.9,89,-107,2.9,-68,-59
2025-04-05,74433,KC,BAL,-67,-61,0.5,-126,104,2.7,-61,-67
2025-04-05,74434,TEX,TB,-107,89,-0.9,70,-82,2.5,-63,-65
2025-04-05,74435,NYM,TOR,-78,66,-0.9,93,-111,2.5,-67,-61
2025-04-05,74436,MIL,CIN,-75,64,0.5,-119,99,2.7,-68,-59
2025-04-05,74437,ATL,MIA,-150,122,-0.9,-75,64,3.0,59,-71
2025-04-05,74438,COL,ATH,-65,-63,0.5,-102,84,3.2,-59,-68
2025-04-05,74425,SF,SEA,-71,59,0.5,-119,99,2.5,-63,-65
2025-04-05,74439,LAA,CLE,75,-90,0.5,-78,66,3.0,59,-71
2025-04-06,74441,WSH,ARI,205,-246,2.8,-157,-143,10.2,-157,-143
2025-04-06,74442,PHI,LAD,150,-177,2.8,-211,177,13.0,-166,139
2025-04-06,74443,ATL,MIA,-232,194,-2.0,177,-211,10.2,-143,-157
2025-04-06,74444,PIT,NYY,194,-232,2.8,-150,-150,11.6,-161,-139
2025-04-06,76746,BOS,STL,-170,143,-2.0,218,-262,12.3,-153,-147
2025-04-06,74445,DET,CHW,-252,210,-2.0,155,-184,10.2,-147,-153
2025-04-06,74446,NYM,TOR,-211,177,-2.0,210,-252,13.0,-153,-147
2025-04-06,74447,KC,BAL,-157,-143,2.8,-252,210,10.9,-139,-161
2025-04-06,74448,MIL,CIN,-194,164,-2.0,198,-239,11.6,-147,-153
2025-04-06,74449,MIN,HOU,-157,-143,2.8,-246,205,11.6,-153,-147
2025-04-06,74450,CHC,SD,-202,169,-2.0,205,-246,10.2,-139,-161
2025-04-06,74451,TEX,TB,-153,-147,2.8,-252,210,10.9,-147,-153
2025-04-06,74452,COL,ATH,-157,-143,2.8,-239,198,14.3,-147,-153
2025-04-06,74453,SF,SEA,-161,-139,2.8,-270,224,13.0,-170,143
2025-04-06,74454,LAA,CLE,-153,-147,2.8,-232,194,13.0,139,-166
2025-04-06,74440,BOS,STL,-177,150,-2.0,210,-252,13.0,-139,-161
2025-04-07,74456,DET,NYY,80,-96,0.6,-84,71,3.6,-70,-72
2025-04-07,74457,PIT,STL,-68,-74,0.6,-107,91,3.6,-66,-76
2025-04-07,74458,WSH,LAD,100,-120,0.6,-66,-76,3.3,65,-78
2025-04-07,74459,BOS,TOR,-84,71,-1.0,100,-120,3.6,-66,-76
2025-04-07,74460,NYM,MIA,-188,152,-1.0,-84,71,2.9,-78,65
2025-04-07,74461,KC,MIN,-74,-68,0.6,-124,104,3.3,-72,-70
2025-04-07,74462,CHC,TEX,-84,71,-1.0,116,-141,2.5,-66,-76
2025-04-07,74455,ARI,BAL,-81,68,-1.0,100,-120,3.6,-70,-72
2025-04-07,74463,SEA,HOU,-107,91,-1.0,91,-107,2.9,-74,-68
2025-04-07,74464,SF,CIN,-105,88,-1.0,92,-110,2.7,-78,65
2025-04-07,74465,ATH,SD,84,-100,0.6,-81,68,3.6,-68,-74
2025-04-08,74469,DET,NYY,-289,241,-2.6,221,-264,12.8,170,-204
2025-04-08,74466,CLE,CHW,-348,289,-2.6,187,-221,12.8,170,-204
2025-04-08,74473,NYM,MIA,-484,391,-2.6,-201,-173,11.9,-190,-184
2025-04-08,74470,PIT,STL,-230,194,-2.6,279,-337,11.0,-204,170
2025-04-08,74471,WSH,LAD,255,-306,4.3,-173,-201,15.3,-187,-187
2025-04-08,74472,BOS,TOR,-314,262,-2.6,187,-221,13.6,-173,-201
2025-04-08,74468,TB,LAA,-298,246,-2.6,211,-252,13.6,-184,-190
2025-04-08,74474,ATL,PHI,-201,-173,4.3,-348,289,11.9,-184,-190
2025-04-08,74475,KC,MIN,-221,187,-2.6,272,-326,12.8,-187,-187
2025-04-08,74476,CHC,TEX,-275,231,-2.6,238,-282,12.8,-196,-178
2025-04-08,74477,COL,MIL,231,-275,4.3,-196,-178,16.2,-184,-190
2025-04-08,74467,ARI,BAL,-207,173,-2.6,272,-326,15.3,-190,-184
2025-04-08,74478,SEA,HOU,-178,-196,4.3,-326,272,11.9,-173,-201
2025-04-08,74479,SF,CIN,-221,187,-2.6,279,-337,12.8,-173,-201
2025-04-08,74480,ATH,SD,211,-252,4.3,-230,194,14.4,-184,-190
2025-03-27,74315,NYY,MIL,-127,107,-1.3,122,-146,5.9,-90,-99
2025-03-27,74316,TOR,BAL,-94,-94,1.1,-165,137,6.3,-88,-101
2025-03-27,74317,WSH,PHI,117,-139,1.1,-116,98,5.2,-105,88
2025-03-27,74318,TEX,BOS,94,-112,1.1,-139,117,5.9,-94,-94
2025-03-27,74312,CHW,LAA,117,-139,1.1,-107,90,5.5,-99,-90
2025-03-27,74313,HOU,NYM,-105,88,1.1,-176,146,5.9,86,-103
2025-03-27,74319,MIA,PIT,112,-133,1.1,-127,107,4.8,-96,-93
2025-03-27,74320,CIN,SF,-99,-90,1.1,-159,132,5.5,-99,-90
2025-03-27,74321,KC,CLE,-143,120,-1.3,107,-127,6.3,-96,-93
2025-03-27,74322,SD,ATL,86,-103,1.1,-155,129,4.8,-107,90
2025-03-27,74323,STL,MIN,-88,-101,1.1,-150,125,5.5,-88,-101
2025-03-27,74324,LAD,DET,-146,122,-1.3,117,-139,4.8,-107,90
